"","state","sex","race","year.n","total_popn"
"7534","Tennessee","Male","White",1987,11610948
"7535","Tennessee","Male","White",1988,11690310
"7536","Tennessee","Male","White",1989,11752380
"7537","Tennessee","Male","White",1990,11843838
"7538","Tennessee","Male","White",1991,12005796
"7539","Tennessee","Male","White",1992,12191892
"7540","Tennessee","Male","White",1993,12384102
"7541","Tennessee","Male","White",1994,12601764
"7542","Tennessee","Male","White",1995,12835512
"7543","Tennessee","Male","White",1996,13044210
"7544","Tennessee","Male","White",1997,13236834
"7545","Tennessee","Male","White",1998,13406358
"7546","Tennessee","Male","White",1999,13579890
"7547","Tennessee","Male","White",2000,13727166
"7548","Tennessee","Male","White",2001,13823640
"7549","Tennessee","Male","White",2002,13903464
"7550","Tennessee","Male","White",2003,13991430
"7551","Tennessee","Male","White",2004,14137158
"7552","Tennessee","Male","White",2005,14308440
"7553","Tennessee","Male","White",2006,14501724
"7554","Tennessee","Male","White",2007,14714652
"7555","Tennessee","Male","White",2008,14855724
"7556","Tennessee","Male","White",2009,14983638
"7557","Tennessee","Male","White",2010,15066996
"7558","Tennessee","Male","White",2011,15133644
"7559","Tennessee","Male","White",2012,15239646
"7560","Tennessee","Male","White",2013,15304104
"7561","Texas","Female","Black",1969,4323396
"7562","Texas","Female","Black",1970,4379124
"7563","Texas","Female","Black",1971,4433610
"7564","Texas","Female","Black",1972,4492380
"7565","Texas","Female","Black",1973,4560954
"7566","Texas","Female","Black",1974,4636926
"7567","Texas","Female","Black",1975,4739142
"7568","Texas","Female","Black",1976,4841706
"7569","Texas","Female","Black",1977,4934340
"7570","Texas","Female","Black",1978,5030400
"7571","Texas","Female","Black",1979,5158860
"7572","Texas","Female","Black",1980,5389380
"7573","Texas","Female","Black",1981,5549640
"7574","Texas","Female","Black",1982,5775972
"7575","Texas","Female","Black",1983,5920056
"7576","Texas","Female","Black",1984,5999028
"7577","Texas","Female","Black",1985,6075480
"7578","Texas","Female","Black",1986,6161376
"7579","Texas","Female","Black",1987,6177258
"7580","Texas","Female","Black",1988,6200778
"7581","Texas","Female","Black",1989,6270348
"7582","Texas","Female","Black",1990,6392436
"7583","Texas","Female","Black",1991,6534030
"7584","Texas","Female","Black",1992,6668694
"7585","Texas","Female","Black",1993,6822294
"7586","Texas","Female","Black",1994,6975582
"7587","Texas","Female","Black",1995,7122402
"7588","Texas","Female","Black",1996,7249752
"7589","Texas","Female","Black",1997,7378374
"7590","Texas","Female","Black",1998,7514628
"7591","Texas","Female","Black",1999,7642728
"7592","Texas","Female","Black",2000,7754154
"7593","Texas","Female","Black",2001,7914534
"7594","Texas","Female","Black",2002,8068044
"7595","Texas","Female","Black",2003,8216274
"7596","Texas","Female","Black",2004,8368722
"7597","Texas","Female","Black",2005,8532204
"7598","Texas","Female","Black",2006,9027384
"7599","Texas","Female","Black",2007,9202026
"7600","Texas","Female","Black",2008,9395916
"7601","Texas","Female","Black",2009,9623622
"7602","Texas","Female","Black",2010,9830424
"7603","Texas","Female","Black",2011,10030416
"7604","Texas","Female","Black",2012,10261818
"7605","Texas","Female","Black",2013,10490586
"7606","Texas","Female","White",1969,29301942
"7607","Texas","Female","White",1970,29933754
"7608","Texas","Female","White",1971,30565584
"7609","Texas","Female","White",1972,31190262
"7610","Texas","Female","White",1973,31867818
"7611","Texas","Female","White",1974,32526360
"7612","Texas","Female","White",1975,33322428
"7613","Texas","Female","White",1976,34171470
"7614","Texas","Female","White",1977,34916574
"7615","Texas","Female","White",1978,35708940
"7616","Texas","Female","White",1979,36719862
"7617","Texas","Female","White",1980,37765830
"7618","Texas","Female","White",1981,38775414
"7619","Texas","Female","White",1982,40244964
"7620","Texas","Female","White",1983,41299140
"7621","Texas","Female","White",1984,41933550
"7622","Texas","Female","White",1985,42574884
"7623","Texas","Female","White",1986,43283664
"7624","Texas","Female","White",1987,43399506
"7625","Texas","Female","White",1988,43466346
"7626","Texas","Female","White",1989,43756188
"7627","Texas","Female","White",1990,44312286
"7628","Texas","Female","White",1991,45115368
"7629","Texas","Female","White",1992,45935628
"7630","Texas","Female","White",1993,46852248
"7631","Texas","Female","White",1994,47770272
"7632","Texas","Female","White",1995,48666570
"7633","Texas","Female","White",1996,49532094
"7634","Texas","Female","White",1997,50452404
"7635","Texas","Female","White",1998,51426084
"7636","Texas","Female","White",1999,52297680
"7637","Texas","Female","White",2000,53112576
"7638","Texas","Female","White",2001,53915676
"7639","Texas","Female","White",2002,54710802
"7640","Texas","Female","White",2003,55501494
"7641","Texas","Female","White",2004,56296620
"7642","Texas","Female","White",2005,57109788
"7643","Texas","Female","White",2006,58233120
"7644","Texas","Female","White",2007,59287956
"7645","Texas","Female","White",2008,60319944
"7646","Texas","Female","White",2009,61376946
"7647","Texas","Female","White",2010,62304984
"7648","Texas","Female","White",2011,63196458
"7649","Texas","Female","White",2012,64038768
"7650","Texas","Female","White",2013,64855410
"7651","Texas","Male","Black",1969,4001046
"7652","Texas","Male","Black",1970,4059426
"7653","Texas","Male","Black",1971,4116438
"7654","Texas","Male","Black",1972,4180530
"7655","Texas","Male","Black",1973,4244976
"7656","Texas","Male","Black",1974,4307820
"7657","Texas","Male","Black",1975,4394622
"7658","Texas","Male","Black",1976,4498464
"7659","Texas","Male","Black",1977,4577682
"7660","Texas","Male","Black",1978,4662540
"7661","Texas","Male","Black",1979,4771674
"7662","Texas","Male","Black",1980,5005500
"7663","Texas","Male","Black",1981,5151888
"7664","Texas","Male","Black",1982,5359734
"7665","Texas","Male","Black",1983,5494362
"7666","Texas","Male","Black",1984,5567706
"7667","Texas","Male","Black",1985,5647062
"7668","Texas","Male","Black",1986,5730114
"7669","Texas","Male","Black",1987,5746356
"7670","Texas","Male","Black",1988,5765568
"7671","Texas","Male","Black",1989,5825730
"7672","Texas","Male","Black",1990,5939700
"7673","Texas","Male","Black",1991,6048948
"7674","Texas","Male","Black",1992,6172092
"7675","Texas","Male","Black",1993,6321240
"7676","Texas","Male","Black",1994,6459054
"7677","Texas","Male","Black",1995,6631956
"7678","Texas","Male","Black",1996,6764688
"7679","Texas","Male","Black",1997,6884052
"7680","Texas","Male","Black",1998,7003716
"7681","Texas","Male","Black",1999,7125030
"7682","Texas","Male","Black",2000,7236648
"7683","Texas","Male","Black",2001,7395336
"7684","Texas","Male","Black",2002,7545378
"7685","Texas","Male","Black",2003,7664160
"7686","Texas","Male","Black",2004,7815312
"7687","Texas","Male","Black",2005,7980204
"7688","Texas","Male","Black",2006,8396628
"7689","Texas","Male","Black",2007,8570682
"7690","Texas","Male","Black",2008,8766996
"7691","Texas","Male","Black",2009,8984136
"7692","Texas","Male","Black",2010,9195354
"7693","Texas","Male","Black",2011,9383670
"7694","Texas","Male","Black",2012,9631434
"7695","Texas","Male","Black",2013,9848604
"7696","Texas","Male","White",1969,28164324
"7697","Texas","Male","White",1970,28867482
"7698","Texas","Male","White",1971,29570658
"7699","Texas","Male","White",1972,30260076
"7700","Texas","Male","White",1973,30949896
"7701","Texas","Male","White",1974,31581966
"7702","Texas","Male","White",1975,32330526
"7703","Texas","Male","White",1976,33210702
"7704","Texas","Male","White",1977,33950292
"7705","Texas","Male","White",1978,34732914
"7706","Texas","Male","White",1979,35732670
"7707","Texas","Male","White",1980,36774960
"7708","Texas","Male","White",1981,37760118
"7709","Texas","Male","White",1982,39201240
"7710","Texas","Male","White",1983,40251462
"7711","Texas","Male","White",1984,40869186
"7712","Texas","Male","White",1985,41529192
"7713","Texas","Male","White",1986,42241392
"7714","Texas","Male","White",1987,42351252
"7715","Texas","Male","White",1988,42404394
"7716","Texas","Male","White",1989,42687210
"7717","Texas","Male","White",1990,43265400
"7718","Texas","Male","White",1991,44082588
"7719","Texas","Male","White",1992,44966310
"7720","Texas","Male","White",1993,45943020
"7721","Texas","Male","White",1994,46945974
"7722","Texas","Male","White",1995,47882526
"7723","Texas","Male","White",1996,48798324
"7724","Texas","Male","White",1997,49792026
"7725","Texas","Male","White",1998,50831334
"7726","Texas","Male","White",1999,51853998
"7727","Texas","Male","White",2000,52785378
"7728","Texas","Male","White",2001,53616510
"7729","Texas","Male","White",2002,54442752
"7730","Texas","Male","White",2003,55144146
"7731","Texas","Male","White",2004,55938504
"7732","Texas","Male","White",2005,56755842
"7733","Texas","Male","White",2006,57848652
"7734","Texas","Male","White",2007,58877850
"7735","Texas","Male","White",2008,59907450
"7736","Texas","Male","White",2009,60944394
"7737","Texas","Male","White",2010,61876098
"7738","Texas","Male","White",2011,62718552
"7739","Texas","Male","White",2012,63652422
"7740","Texas","Male","White",2013,64462044
"7741","Utah","Female","Black",1969,15168
"7742","Utah","Female","Black",1970,16050
"7743","Utah","Female","Black",1971,16896
"7744","Utah","Female","Black",1972,17682
"7745","Utah","Female","Black",1973,18312
"7746","Utah","Female","Black",1974,18894
